No.,Time,Duration,ScreenX,ScreenY,DurationString,DurationOptions
6806,2575656,120,881,823,120,
6807,2575816,179,751,810,179,
6808,2576055,1535,819,890,1535,
6809,2577610,259,793,860,259,
6810,2577889,798,795,898,798,
6811,2578746,199,454,686,199,
6812,2578966,199,514,733,199,
6813,2579304,120,781,905,120,
6814,2579444,1176,770,917,1176,
6815,2580640,598,770,917,598,
6816,2581258,518,739,922,518,
6817,2581796,618,762,924,618,
6818,2582434,1116,800,882,1116,
6819,2583731,638,700,736,638,
6820,2584388,778,722,742,778,
6821,2585186,239,728,752,239,
6822,2585446,259,814,798,259,
6823,2585724,538,697,748,538,
6824,2586322,538,808,768,538,
6825,2586921,140,719,757,140,
6826,2587080,239,724,760,239,
6827,2587419,180,823,748,180,
6828,2587618,199,825,745,199,
6829,2587858,1137,734,860,1137,
6830,2589014,279,729,909,279,
6831,2589313,339,770,863,339,
6832,2589672,179,768,851,179,
6833,2589871,319,743,839,319,
6834,2590210,479,791,853,479,
6835,2590709,698,821,834,698,
6836,2591426,379,858,817,379,
6837,2592005,179,827,781,179,
6838,2592204,100,829,787,100,
6839,2592364,758,819,740,758,
6840,2593141,339,833,769,339,
6841,2593500,100,863,740,100,
6842,2593640,239,863,732,239,
6843,2594018,419,891,726,419,
6844,2594457,219,889,726,219,
6845,2594696,120,904,766,120,
6846,2594896,100,1045,785,100,
6847,2595194,100,974,792,100,
6848,2595314,159,996,805,159,
6849,2595494,219,995,798,219,
6850,2595833,299,1019,760,299,
6851,2596291,299,993,766,299,
6852,2596690,100,998,769,100,
6853,2597029,239,1048,773,239,
6854,2597308,279,991,804,279,
6855,2597607,359,974,803,359,
6856,2598206,618,870,726,618,
6857,2598923,140,815,749,140,
6858,2599202,817,813,748,817,
6859,2600678,419,940,794,419,
6860,2601196,160,968,796,160,
6861,2601395,219,963,784,219,
6862,2601874,279,935,814,279,
6863,2602292,219,949,813,219,
6864,2602572,100,973,768,100,
6865,2602691,100,963,777,100,
6866,2602811,140,1030,761,140,
6867,2603170,678,945,838,678,
6868,2604127,239,790,746,239,
6869,2604386,359,817,770,359,
6870,2604884,359,839,782,359,
6871,2605422,179,865,780,179,
6872,2605662,139,845,775,139,
6873,2605822,139,843,774,139,
6874,2605981,299,806,776,299,
6875,2606300,139,799,768,139,
6876,2606460,120,798,811,120,
6877,2606679,100,811,816,100,
6878,2606798,140,809,818,140,
6879,2607018,219,821,787,219,
6880,2607277,379,868,807,379,
6881,2607676,199,894,799,199,
6882,2607955,279,1008,783,279,
6883,2608254,279,1079,779,279,
6884,2608573,778,971,793,778,
6885,2609370,778,972,796,778,
6886,2610168,179,968,794,179,
6887,2610447,877,1072,827,877,
6888,2611344,977,1123,848,977,
6889,2612341,219,1097,867,219,
6890,2612600,120,1163,848,120,
6891,2612959,120,1155,852,120,
6892,2613098,120,1102,849,120,
6893,2613338,279,1117,828,279,
6894,2613637,159,1082,876,159,
6895,2613816,199,1074,865,199,
6896,2614096,239,1092,837,239,
6897,2614355,518,1112,820,518,
6898,2614893,479,1083,843,479,
6899,2615392,498,1130,884,498,
6900,2615990,139,1192,921,139,
6901,2616149,160,1192,880,160,
6902,2616328,1176,1206,873,1176,
6903,2617525,199,1183,853,199,
6904,2617744,139,1102,833,139,
6905,2617903,319,1000,790,319,
6906,2618282,199,978,792,199,
6907,2618502,479,824,772,479,
6908,2619020,140,948,785,140,
6909,2619180,100,825,750,100,
6910,2619299,179,822,763,179,
6911,2619498,199,791,750,199,
6912,2619738,239,800,761,239,
6913,2619997,319,960,790,319,
6914,2620416,379,977,793,379,
6915,2620834,758,832,771,758,
6916,2621612,140,837,767,140,
6917,2621771,100,877,745,100,
6918,2622010,140,841,808,140,
6919,2622190,558,827,808,558,
6920,2622768,1276,825,804,1276,
6921,2624064,200,892,808,200,
6922,2624363,100,962,811,100,
6923,2624602,139,1013,797,139,
6924,2624822,518,929,803,518,
6925,2625360,140,971,815,140,
6926,2625520,219,972,811,219,
6927,2625779,459,1045,849,459,
6928,2626258,179,1097,844,179,
6929,2626456,379,1003,852,379,
6930,2626856,120,948,820,120,
6931,2626995,538,1051,854,538,
6932,2627553,598,1015,861,598,
6933,2628251,279,927,803,279,
6934,2628650,140,995,802,140,
6935,2628849,140,936,800,140,
6936,2629048,100,993,806,100,
6937,2629268,100,1047,801,100,
6938,2629507,219,1029,800,219,
6939,2630165,180,882,784,180,
6940,2630404,160,816,751,160,
6941,2630604,299,716,729,299,
6942,2630923,120,718,733,120,
6943,2631122,140,719,729,140,
6944,2631302,159,440,708,159,
6945,2631660,120,431,619,120,
6946,2631959,279,502,771,279,
6947,2632358,279,445,777,279,
6948,2632657,219,410,735,219,
6949,2632896,180,403,717,180,
6950,2633116,219,516,730,219,
6951,2633355,180,534,718,180,
6952,2633574,159,906,780,159,
6953,2633774,279,939,796,279,
6954,2634172,419,990,798,419,
6955,2634651,100,1029,794,100,
6956,2634870,199,504,741,199,
6957,2635090,159,539,735,159,
6958,2635269,180,528,717,180,
6959,2635748,100,923,799,100,
6960,2635947,179,453,650,179,
6961,2636166,259,480,620,259,
6962,2636466,120,539,613,120,
6963,2636684,160,534,713,160,
6964,2636884,140,964,759,140,
6965,2637044,518,976,762,518,
6966,2637582,160,1010,792,160,
6967,2637781,239,1005,791,239,
6968,2638040,120,941,799,120,
6969,2638260,120,507,682,120,
6970,2639077,219,489,678,219,
6971,2639356,119,441,674,119,
6972,2639556,120,526,748,120,
6973,2639755,199,501,740,199,
6974,2640154,179,986,821,179,
6975,2640353,299,1051,844,299,
6976,2640772,120,874,794,120,
6977,2640991,179,818,771,179,
6978,2641190,140,937,805,140,
6979,2641350,120,936,813,120,
6980,2641549,379,842,804,379,
6981,2641948,578,917,803,578,
6982,2642566,180,360,280,180,
6983,2642766,180,295,237,180,
6984,2642985,538,88,252,538,
6985,2643543,518,130,255,518,
6986,2644082,199,105,203,199,
6987,2644300,259,66,196,259,
6988,2644580,159,326,165,159,
6989,2644759,160,469,176,160,
6990,2644959,498,271,174,498,
6991,2645537,199,494,203,199,
6992,2645776,299,318,209,299,
6993,2646135,199,521,234,199,
6994,2646354,459,642,230,459,
6995,2646853,120,649,219,120,
6996,2646992,180,453,217,180,
6997,2647192,219,296,226,219,
6998,2647790,299,807,824,299,
6999,2648607,279,831,792,279,
7000,2649026,100,804,827,100,
7001,2649146,259,817,822,259,
7002,2649504,199,820,798,199,
7003,2649983,379,398,711,379,
7004,2650382,120,474,782,120,
7005,2650720,100,457,791,100,
7006,2650980,598,810,835,598,
7007,2651618,538,454,788,538,
7008,2652176,299,798,815,299,
7009,2652515,179,787,819,179,
7010,2652714,738,788,828,738,
7011,2653472,538,804,832,538,
7012,2654030,1615,783,832,1615,
7013,2655665,319,797,846,319,
7014,2656004,957,834,872,957,
7015,2657001,239,899,915,239,
7016,2657260,678,954,928,678,
7017,2657958,479,923,919,479,
7018,2658556,120,392,764,120,
7019,2658756,179,393,758,179,
7020,2658955,179,422,706,179,
7021,2659254,219,401,666,219,
7022,2659553,180,451,650,180,
7023,2659752,179,400,641,179,
7024,2660012,160,404,655,160,
7025,2660250,319,925,921,319,
7026,2660590,140,970,922,140,
7027,2660849,120,384,647,120,
7028,2661148,140,427,654,140,
7029,2661308,160,441,650,160,
7030,2661487,239,388,650,239,
7031,2661866,319,966,912,319,
7032,2662204,538,834,868,538,
7033,2662763,259,792,847,259,
7034,2663241,239,478,640,239,
7035,2663500,120,519,594,120,
7036,2663680,100,534,717,100,
7037,2663800,180,534,720,180,
7038,2663999,179,526,752,179,
7039,2664238,100,489,766,100,
7040,2664458,159,447,786,159,
7041,2664637,379,397,744,379,
7042,2665036,239,369,695,239,
7043,2665295,279,414,709,279,
7044,2665634,140,366,703,140,
7045,2665833,140,854,826,140,
7046,2666092,120,797,824,120,
7047,2666232,140,834,791,140,
7048,2666432,140,922,770,140,
7049,2666670,140,854,745,140,
7050,2666830,120,828,746,120,
7051,2666970,558,838,751,558,
7052,2667548,180,810,740,180,
7053,2667787,618,797,750,618,
7054,2668445,179,827,759,179,
7055,2668644,100,827,748,100,
7056,2669183,160,980,816,160,
7057,2669462,658,933,843,658,
7058,2670220,179,967,764,179,
7059,2670459,139,423,715,139,
7060,2670618,379,386,729,379,
7061,2671017,120,385,654,120,
7062,2671156,140,377,695,140,
7063,2671316,199,420,700,199,
7064,2671814,120,970,779,120,
7065,2672233,219,1007,762,219,
7066,2672572,120,986,761,120,
7067,2672991,100,841,749,100,
7068,2673130,120,837,743,120,
7069,2673290,100,841,766,100,
7070,2673489,160,830,733,160,
7071,2673668,538,943,838,538,
7072,2674566,100,384,712,100,
7073,2674805,160,375,694,160,
7074,2675004,259,833,746,259,
7075,2675383,319,835,747,319,
7076,2675722,219,850,747,219,
7077,2676081,259,969,758,259,
7078,2676360,100,973,766,100,
7079,2676480,100,1016,745,100,
7080,2676679,419,978,756,419,
7081,2677178,100,1050,736,100,
7082,2677616,140,152,232,140,
7083,2677796,857,91,244,857,
7084,2678673,857,93,258,857,
7085,2680288,219,746,574,219,
7086,2680647,100,352,704,100,
7087,2680806,100,182,412,100,
7088,2681304,578,371,721,578,
7089,2682003,140,84,260,140,
7090,2682162,917,63,266,917,
7091,2683737,140,83,330,140,
7092,2683896,1515,62,276,1515,
7093,2685492,159,348,740,159,
7094,2685671,239,374,749,239,
7095,2685930,179,363,708,179,
7096,2686150,1176,62,269,1176,
7097,2687426,638,402,735,638,
7098,2688742,100,187,264,100,
7099,2688861,199,105,260,199,
7100,2689180,100,390,673,100,
7101,2689479,319,449,670,319,
7102,2689858,179,136,255,179,
7103,2690057,1894,118,258,1894,
7104,2692031,159,422,711,159,
7105,2692210,140,440,670,140,
7106,2692390,239,144,255,239,
7107,2692649,219,266,253,219,
7108,2692888,459,266,252,459,
7109,2693506,119,799,666,119,
7110,2693865,399,925,773,399,
7111,2694364,319,838,778,319,
7112,2694802,339,827,763,339,
7113,2695181,160,377,234,160,
7114,2695361,100,331,254,100,
7115,2695480,598,268,259,598,
7116,2696158,180,768,709,180,
7117,2696358,339,835,770,339,
7118,2697016,678,291,259,678,
7119,2697833,897,104,271,897,
7120,2698750,578,104,282,578,
7121,2699368,199,284,619,199,
7122,2699587,179,245,627,179,
7123,2699847,139,405,715,139,
7124,2700006,857,387,718,857,
7125,2700904,159,394,728,159,
7126,2701102,120,391,714,120,
7127,2701302,120,417,728,120,
7128,2701502,219,419,711,219,
7129,2701940,100,506,746,100,
7130,2702199,140,495,736,140,
7131,2702538,180,526,738,180,
7132,2702758,160,496,742,160,
7133,2702997,120,916,794,120,
7134,2703156,120,922,780,120,
7135,2703396,179,952,800,179,
7136,2703595,100,851,715,100,
7137,2703714,120,854,725,120,
7138,2703874,299,805,759,299,
7139,2704332,359,800,692,359,
7140,2704712,359,805,665,359,
7141,2705090,180,768,802,180,
7142,2705350,120,795,806,120,
7143,2705628,100,805,692,100,
7144,2705748,618,815,654,618,
7145,2706605,160,499,647,160,
7146,2706884,160,437,649,160,
7147,2707064,120,389,725,120,
7148,2707443,120,435,689,120,
7149,2707662,100,517,739,100,
7150,2708340,239,813,774,239,
7151,2708599,419,793,747,419,
7152,2709038,199,818,766,199,
7153,2709277,339,910,766,339,
7154,2709636,140,911,764,140,
7155,2709835,279,798,807,279,
7156,2710234,299,793,834,299,
7157,2710633,219,411,735,219,
7158,2710872,100,493,745,100,
7159,2710992,419,512,738,419,
7160,2711450,399,454,804,399,
7161,2711928,100,495,778,100,
7162,2712068,2054,772,840,2054,
7163,2714142,119,848,912,119,
7164,2714282,558,895,906,558,
7165,2714860,259,947,899,259,
7166,2715138,1515,886,905,1515,
7167,2716714,478,785,838,478,
7168,2717212,179,444,725,179,
7169,2717412,140,498,752,140,
7170,2717631,259,453,777,259,
7171,2717910,279,502,780,279,
7172,2718269,339,792,835,339,
7173,2718628,100,796,819,100,
7174,2718748,160,795,835,160,
7175,2718927,319,794,822,319,
7176,2719326,398,457,787,398,
7177,2719744,159,462,784,159,
7178,2720043,100,794,825,100,
7179,2720302,319,803,827,319,
7180,2720661,160,804,826,160,
7181,2720841,100,794,823,100,
7182,2721100,219,755,847,219,
7183,2721339,478,747,860,478,
7184,2721898,319,395,729,319,
7185,2722456,120,364,701,120,
7186,2722595,179,480,715,179,
7187,2722914,100,525,705,100,
7188,2723213,100,846,874,100,
7189,2723333,439,844,871,439,
7190,2723891,239,808,848,239,
7191,2724150,219,807,809,219,
7192,2724390,478,738,906,478,
7193,2724908,120,388,731,120,
7194,2725048,140,388,753,140,
7195,2725227,159,372,701,159,
7196,2725406,159,391,658,159,
7197,2725586,140,390,656,140,
7198,2725746,180,436,657,180,
7199,2725984,179,709,930,179,
7200,2726184,100,686,909,100,
7201,2726383,179,399,674,179,
7202,2726583,299,389,658,299,
7203,2726982,897,732,914,897,
7204,2727898,259,843,946,259,
7205,2728178,379,872,952,379,
7206,2728576,180,912,954,180,
7207,2728776,179,840,958,179,
7208,2729015,180,435,747,180,
7209,2729214,140,396,742,140,
7210,2729474,419,400,671,419,
7211,2729932,179,445,673,179,
7212,2730172,279,507,619,279,
7213,2730471,100,481,624,100,
7214,2730610,179,526,724,179,
7215,2730869,180,488,756,180,
7216,2731408,199,281,582,199,
7217,2731667,140,220,672,140,
7218,2731966,199,890,967,199,
7219,2732185,279,868,953,279,
7220,2732484,299,840,943,299,
7221,2732863,279,759,820,279,
7222,2733162,180,718,745,180,
7223,2733920,239,820,764,239,
7224,2734219,120,957,768,120,
7225,2734458,239,1187,503,239,
7226,2734936,159,922,446,159,
7227,2735116,120,725,510,120,
7228,2735256,299,726,514,299,
7229,2735614,239,738,587,239,
7230,2735914,239,1143,541,239,
7231,2736172,419,1060,455,419,
7232,2736611,179,1245,525,179,
7233,2736811,179,1173,629,179,
7234,2737050,339,978,964,339,
7235,2737409,199,924,968,199,
7236,2737628,379,952,969,379,
7237,2738106,598,1168,530,598,
7238,2738724,219,1090,534,219,
7239,2738964,159,1009,491,159,
7240,2739243,399,1005,501,399,
7241,2739722,160,1034,552,160,
7242,2739921,558,1102,544,558,
7243,2740539,159,1051,545,159,
7244,2740718,100,1049,542,100,
7245,2740898,199,1158,614,199,
7246,2741117,359,1135,636,359,
7247,2741496,219,1084,649,219,
7248,2741736,299,1078,676,299,
7249,2742114,159,805,520,159,
7250,2742294,180,764,504,180,
7251,2742493,180,861,554,180,
7252,2742832,339,903,700,339,
7253,2743270,120,1024,481,120,
7254,2743410,259,1070,477,259,
7255,2743689,718,715,586,718,
7256,2744626,180,861,970,180,
7257,2744826,478,819,966,478,
7258,2745384,219,742,673,219,
7259,2745623,239,829,644,239,
7260,2745882,239,758,592,239,
7261,2746142,379,758,596,379,
7262,2746540,319,738,496,319,
7263,2746979,259,869,862,259,
7264,2747258,100,864,848,100,
7265,2747477,140,859,704,140,
7266,2747637,140,851,652,140,
7267,2747996,478,841,542,478,
7268,2748494,219,860,529,219,
7269,2748734,219,844,596,219,
7270,2748992,259,748,511,259,
7271,2749272,239,811,497,239,
7272,2749531,219,755,508,219,
7273,2749890,479,845,558,479,
7274,2750388,239,858,537,239,
7275,2750827,419,840,572,419,
7276,2751265,120,844,569,120,
7277,2751704,140,386,555,140,
7278,2751903,120,432,552,120,
7279,2752063,219,438,693,219,
7280,2752322,199,394,700,199,
7281,2752542,160,393,700,160,
7282,2752721,199,375,727,199,
7283,2753558,120,828,588,120,
7284,2753897,199,980,668,199,
7285,2754216,179,959,648,179,
7286,2754415,259,959,657,259,
7287,2754834,160,856,566,160,
7288,2755113,259,846,594,259,
7289,2755492,279,860,760,279,
7290,2755851,120,855,714,120,
7291,2756290,199,981,693,199,
7292,2756509,120,953,646,120,
7293,2756668,100,943,649,100,
7294,2757107,140,915,634,140,
7295,2757266,279,896,631,279,
7296,2757685,140,374,720,140,
7297,2757845,139,370,705,139,
7298,2758044,219,213,678,219,
7299,2758562,359,388,710,359,
7300,2758981,140,437,626,140,
7301,2759180,100,484,610,100,
7302,2759380,159,526,619,159,
7303,2759838,379,869,643,379,
7304,2760237,499,908,622,499,
7305,2760756,459,765,617,459,
7306,2761653,120,425,570,120,
7307,2761852,678,290,478,678,
7308,2762550,120,423,489,120,
7309,2762769,180,427,535,180,
7310,2762988,100,313,584,100,
7311,2763108,239,305,572,239,
7312,2763388,100,833,662,100,
7313,2763507,160,845,656,160,
7314,2763986,160,255,621,160,
7315,2764464,419,753,617,419,
7316,2764962,120,734,636,120,
7317,2765162,159,729,622,159,
7318,2765341,279,758,504,279,
7319,2765640,379,806,503,379,
7320,2766039,219,747,498,219,
7321,2766278,339,746,498,339,
7322,2766637,419,740,641,419,
7323,2767096,219,726,499,219,
7324,2767335,120,856,486,120,
7325,2767594,179,894,490,179,
7326,2767794,219,864,459,219,
7327,2768033,199,913,492,199,
7328,2768272,259,916,491,259,
7329,2768631,140,899,686,140,
7330,2768790,179,869,661,179,
7331,2769030,279,722,670,279,
7332,2769329,319,725,699,319,
7333,2769688,339,752,594,339,
7334,2770046,159,830,642,159,
7335,2770326,279,828,634,279,
7336,2770625,119,734,585,119,
7337,2770824,179,889,642,179,
7338,2771043,419,834,631,419,
7339,2771482,179,796,633,179,
7340,2771721,618,792,634,618,
7341,2772359,399,855,681,399,
7342,2772818,120,766,695,120,
7343,2772958,438,758,714,438,
7344,2773456,100,721,767,100,
7345,2773715,239,425,719,239,
7346,2774134,359,774,787,359,
7347,2774752,140,731,772,140,
7348,2775011,100,729,755,100,
7349,2775130,259,729,766,259,
7350,2775489,199,709,764,199,
7351,2775729,419,736,600,419,
7352,2776207,180,711,761,180,
7353,2776446,159,710,759,159,
7354,2776626,100,803,775,100,
7355,2776766,219,806,748,219,
7356,2777004,379,723,647,379,
7357,2777404,379,826,754,379,
7358,2777902,120,821,765,120,
7359,2778101,219,796,779,219,
7360,2778340,100,788,769,100,
7361,2778460,419,781,768,419,
7362,2778899,279,778,768,279,
7363,2779517,259,830,753,259,
7364,2779796,120,814,761,120,
7365,2779996,279,799,754,279,
7366,2780294,100,800,757,100,
7367,2780514,120,803,759,120,
7368,2780733,160,795,750,160,
7369,2780952,159,802,764,159,
7370,2781152,219,795,749,219,
7371,2781431,139,851,795,139,
7372,2781590,499,924,854,499,
7373,2782388,199,902,850,199,
7374,2782647,100,832,759,100,
7375,2782906,140,307,687,140,
7376,2783444,100,208,666,100,
7377,2783564,359,236,622,359,
7378,2784022,100,196,680,100,
7379,2784481,120,847,775,120,
7380,2784621,219,845,763,219,
7381,2784920,100,268,654,100,
7382,2785079,120,230,685,120,
7383,2785319,139,188,694,139,
7384,2785478,139,182,688,139,
7385,2785658,259,187,683,259,
7386,2785937,359,186,688,359,
7387,2786356,478,190,693,478,
7388,2786914,140,434,863,140,
